coreproject,pmid,applid
R01AI015231,7769121,2060185
R56AI034486,7602111,8534381
U01AI034577,11748588,2003974
U01AI034577,11694677,2003974
R56AI034486,11230738,8534381
U19AI034577,11374693,6170268
R37AI009728,11374693,2059686
R37AI009728,10496315,2059686
R01AR036008,9674394,2079115
R01AI015231,9674394,2060185
R01AI015231,9569238,2060185
U01AI034577,8708015,2003974
R01AI015231,8748721,2060185
U01AI034577,8748721,2003974
R01AI034486,8757214,7898901
R01AI015231,8757214,2060185
R37AI015231,8627086,3562539
U01AI034577,8627086,2003974
U19AI034577,8627086,6170268
U19AI034577,8864134,6170268
R37AI015231,8637259,3562539
U01AI034577,8616578,2003974
R01AI015231,8616578,2060185
U19AI034577,19717523,6170268
R29AI034486,10984373,2672237
R01AI009728,10984384,7039136
U01AI034577,17082653,2003974
R01AI009728,17082653,7039136
U19AI034577,17082653,6170268
R01HL068171,12431382,6781897
R29AI034585,10874471,2003975
R29AI034585,9367624,2003975
F31GM018911,10874471,2021689
R01AI040640,9012381,6170320
R01AG040640,12431382,8897217
R29AI034585,8925139,2003975
R01AI040640,11527990,6170320
R01HL068171,11527990,6781897
R01AI040640,10843714,6170320
R01AI040640,12431382,6170320
R29AI034585,12431382,2003975
R29AI034585,11527990,2003975
R29AI034585,10843714,2003975
R29AI034585,9012381,2003975
R01AI034586,10679065,6373341
R29AI034586,10679065,2003976
T32AI007309,7923384,10854944
R01AI034586,7923384,6373341
R01AI034586,15908924,6373341
R29ES005970,9443400,2751090
R01AI034586,11027490,6373341
R29AI034586,9443400,2003976
R29AI034586,15138267,2003976
R29AI034586,8683108,2003976
R21AI049994,11823472,6359190
R01AI049994,11823472,6895092
R29AI034586,15908924,2003976
R29AI034586,9366390,2003976
R01AI034586,9366390,6373341
R01AI034586,7671329,6373341
R01AI034586,15138267,6373341
R29AI034586,8028598,2003976
R01AI034586,9443400,6373341
R01AI034586,8683108,6373341
R01AI034586,8028598,6373341
R01AI034586,10477583,6373341
R29AI034586,10477583,2003976
R29AI034586,11823472,2003976
R01AI034586,11823472,6373341
R29AI034586,7923384,2003976
R29AI034586,7671329,2003976
R29AI034586,11027490,2003976
R01AI032557,11818327,6170122
R01AI032557,9804858,6170122
R01AI034601,9804858,2003977
R01AI034601,11818327,2003977
U01AI034621,9862679,2003979
T32AR007055,9862679,6938506
R01HL047145,10363723,2223447
U01AI034621,9684994,2003979
R01AR040410,10642599,7576002
R01AR032599,10642599,9341074
U01AI034621,7759137,2003979
R01AI019624,7759137,7214845
U01AI034621,9396860,2003979
U01AI034621,9361971,2003979
U01AI034621,10363723,2003979
R01HL047145,9129972,2223447
R01AR032081,10642599,8126237
U01AI034621,9331946,2003979
R01HL047145,9684994,2223447
U01AI034621,10642599,2003979
U01AI034621,9022008,2003979
R01AI031105,9862679,7410112
R01HL047145,9361971,2223447
U01AI034621,9129972,2003979
R01HL047145,9396860,2223447
R37AR032081,10642599,6292517
R01HL047145,10642599,2223447
P01DK042582,7759137,2142399
U01AI034621,11053635,2003979
R01HL047145,9331946,2223447
R01AI034772,9705259,2069940
R01AI034742,9705259,2003985
R01AI034742,8892037,2003985
R01AI038573,9705259,2672587
R01AI034704,8892037,2549475
R01AI034744,2913036,2003986
R01AI034882,9519765,2004005
R37GM020964,9519765,2173640
R01GM020964,10438912,8307188
R37GM020964,9257834,2173640
R01AI034882,10438911,2004005
R01GM020964,10438911,8307188
R01AI034882,10438912,2004005
R01AI034882,9257834,2004005
R01AI033660,9257834,2356099
R37GM020964,10438911,2173640
R37GM020964,10438912,2173640
R29AI027863,9652440,2064160
R01AI030006,9652440,6169622
R01AI027863,9652440,8517556
U01AI031494,11179379,2066451
R29AI027863,11179379,2064160
R01AI032011,11179379,6752734
R01AI038444,9682476,6328737
F32AI009813,17030566,2855909
R01AI034967,9652440,2004016
R01AI034967,11179379,2004016
R01AI027863,11179379,8517556
U19AI031494,11179379,7933283
N01AI075329,11179379,6829052
M01RR000750,11179379,7350124
K23RR015538,11179379,6721120
R01AI031254,9933604,7218598
R01AI034967,9933604,2004016
R01AI034967,8843430,2004016
R01AI034967,17030566,2004016
R01AI038444,17030566,6328737
P30HD034615,17030566,6476803
R01AI031254,17030566,7218598
R01AI034967,9682476,2004016
R01AI038444,9933604,6328737
R01AI034967,8663048,2004016
R01AI031254,8663048,7218598
R56AI032011,11179379,7064637
R37AI032011,11179379,8790415
T32AI007172,8005696,10840815
R01AI034967,8005696,2004016
R01AI034967,8825086,2004016
R01AI035107,9207011,2004030
R01AI035107,8524269,2004030
R01AI035137,10618537,2004037
R01AI035137,10092962,2004037
R01AI035137,7594723,2004037
R01AI035137,10706854,2004037
R01AI037905,10897379,2887019
R01AI035182,8705859,2004042
R01AI035182,8564360,2004042
R01AI040488,7558141,7071031
N01AI025147,7558141,2455847
R01AI035182,9441089,2004042
N01AI025147,8564360,2455847
R01AI035182,7558141,2004042
R01AI027288,7558141,3141493
R01AI035182,10897379,2004042
R01AI018882,10897379,6169611
R29AI039533,10196289,6417605
R37GM033050,10196289,8450138
R37GM033050,10074146,8450138
R29AI039533,10074146,6417605
R01GM033050,7867069,9276690
R37GM033050,7867069,8450138
P01AI035212,7867069,2004044
P01AI035212,8831786,2004044
R37AI011219,9779796,8819094
R29AI033982,9779796,2442539
R01GM056279,10364277,8725173
R01GM033050,10400786,9276690
P01AI035212,10196289,2004044
P01AI035212,10074146,2004044
R01GM033050,10585969,9276690
R37GM033050,10585969,8450138
P01AI035212,8736552,2004044
R22AI014710,8736552,3566934
R29AI033982,8831786,2442539
P01AI035212,9188652,2004044
R29AI033982,7867069,2442539
R01GM033050,10196289,9276690
P01AI035212,10364277,2004044
R01GM033050,10074146,9276690
P01AI035212,10400786,2004044
P01AI035212,9814712,2004044
P01AI035212,9519405,2004044
R01AI014710,8736552,2060098
R01GM033050,9814712,9276690
R01AI011219,9779796,9991711
P01AI035212,9779796,2004044
R37GM033050,9814712,8450138
R37DE003606,9814712,2744170
R37GM033050,10400786,8450138
R01GM033050,9519405,9276690
R37GM033050,9519405,8450138
P01AI035212,10585969,2004044
R01AI011217,7867069,3124923
R01DE003606,9814712,7335617
R29AI033982,8736552,2442539
R01HL055776,9784514,6056331
R29AI035249,9756638,2004049
R29AI035249,10456919,2004049
R29AI035249,9784514,2004049
R01HL055776,10456919,6056331
R01AI035394,7831289,2004062
R37AI035467,15075509,7179262
R29AI037430,15075509,2074161
R01AI035467,15075509,2004065
Z01AI005022,15867093,7732745
R01AI058876,15867093,7302972
R37AI035467,15867093,7179262
R01AI037430,9018240,2886983
R01AI009484,9018240,9057425
R37AI035467,8648709,7179262
R01AI035467,8648709,2004065
R37AI035467,7996961,7179262
R01DK047322,11821899,7281235
U01AI028147,11821899,3547485
R37AI035467,11821899,7179262
P30AI027767,12019106,11134069
R01AI035467,12019106,2004065
R01AI030350,7996961,2886670
R01AI037430,15075509,2886983
R37AI035467,9018240,7179262
R37AI009484,9018240,3480514
R01AI035467,9018240,2004065
P30AI027767,11821899,11134069
R01CA073470,11821899,6172874
R01HD041361,11821899,7014535
U01AI041530,11821899,7113723
R01CA073470,12019106,6172874
R01AI024030,15867093,6881361
P30AI027767,15867093,11134069
R01AI035467,15867093,2004065
U01AI041530,15867093,7113723
U01AI041530,15075509,7113723
R01AI035467,7786581,2004065
R01AI035467,7996961,2004065
R37AI035467,9305653,6488958
R01AI035467,11821899,2004065
U19AI028147,11821899,7879745
N01DE072621,11821899,6395070
R37AI035467,12019106,7179262
R41AI046112,12019106,6017571
R21AI030350,7996961,6214318
R37AI035467,7786581,7179262
U01AI035282,9305653,2070854
R01AI034748,9305653,2886865
R01AI035467,9305653,2004065
R29AI037430,9018240,2074161
R01AI035538,9534992,2004074
R01AI035539,9534992,6510666
R01AI035539,8843230,6510666
R01AI035538,8843230,2004074
R01AI035538,9129066,2004074
U01AI027550,9129066,7051441
R01AI035543,11015145,2004076
R01AI034757,10099127,6322313
R01AI035543,7809077,2004076
R01AI035543,9453604,2004076
R01AI035543,10099127,2004076
R01AI035543,10531293,2004076
R01AI035543,12077289,2004076
R21AI048133,12077289,6457536
R01AI034757,12077289,6322313
R01AI035543,9199436,2004076
R01AI035543,9107304,2004076
R01AI034757,11015145,6322313
R01AI034757,9107304,6322313
R01AI034757,9119478,6322313
R01AI035543,9119478,2004076
R01AI035932,9498757,2653847
R01AI035932,9972259,2653847
P50DE008228,8608641,2908742
R01AI035544,8611016,2004077
R01AI035544,8666951,2004077
R01AI035932,8666951,2653847
R01AI035544,8622984,2004077
R01AI035932,9419166,2653847
R01AI035544,9456249,2004077
R01AI035932,9164952,2653847
P51OD011107,9456249,8680383
R01DE009837,10099124,6342386
R01AI035932,10099124,2653847
R01AI035544,10099124,2004077
R01AI035544,10515806,2004077
R01AI035544,9972259,2004077
R01AI035544,8608641,2004077
R01AI018958,8611016,6897914
R01DE008937,9834076,2130240
R01AI035932,9834076,2653847
R01AI035544,9164952,2004077
R01AI035544,9419166,2004077
R01DE009837,9419166,6342386
R01DE009837,8608641,6342386
R01DE009837,8611016,6342386
R01AI035932,9456249,2653847
R01AI035544,9498757,2004077
R01DE009837,9498757,6342386
R01AI035932,8622984,2653847
R01DE009837,8666951,6342386
R01DE009837,9972259,6342386
R01AI035544,9834076,2004077
R01DE009837,9164952,6342386
R01AI035545,9456249,6124298
P51RR000169,9456249,8078145
P50DE008228,10515806,2908742
R01DE009837,8622984,6342386
R21AI035550,11085580,2794676
R01AI035546,9886431,2004079
R21AI035550,9886431,2794676
R01AI035550,9886431,2431568
R01AI035550,11085580,2431568
R01AI035546,11085580,2004079
N01AI065310,11085580,6083460
R01AI035547,18420761,2004080
R01AI035605,12743268,2004085
P30AI027757,12743268,10951990
P30AI027757,15812562,10951990
R01AI035605,15319853,2004085
U01AI041535,11752161,6776837
R37AI035605,9952360,7188624
R37AI035605,10985249,7188624
R37AI035605,17306567,7188624
R21AI056994,16453266,6696370
R13AI047806,16474153,6158865
R01AI035605,19706711,2004085
P30AI027757,19706711,10951990
R37AI035605,19000021,7188624
T32GM008169,16140745,10454513
U01HL066682,19657357,7274839
U01HL066642,19657357,7274842
R01AI035605,11237817,2004085
P01AI034478,11237817,6362310
R01AI035605,9952360,2004085
R01AI035605,10985249,2004085
P30AI027757,9016878,10951990
R37AI035605,9016878,7188624
P30AI027757,9345075,10951990
N01AI045206,11752161,6411193
R01AI049109,15319853,6873704
R37AI035605,15319853,7188624
R01AI045402,16140745,6632091
P30AI027757,16140745,10951990
N01AI045206,12743268,6411193
R01AI049109,16453266,6873704
R01AI045402,16453266,6632091
R21AI056994,19706711,6696370
P01AI057005,19706711,8691648
R37AI035605,19657357,7188624
R01AI047086,19000021,8086448
P01AI057005,19000021,8691648
T32GM008169,19000021,10454513
U01AI041535,15812562,6776837
R01AI049109,15812562,6873704
R01HD051455,17306567,7487528
K08AI051980,17306567,7072743
P30AI027757,17306567,10951990
R01AI035605,17306567,2004085
U01AI041535,15319853,6776837
R01AI049109,16140745,6873704
R37AI035605,16140745,7188624
R01AI035605,15812562,2004085
R37AI035605,9345075,7188624
P30AI027757,19657357,10951990
R21AI073115,19657357,7497625
T32AI007140,19657357,10828442
R13AI047806,19657357,6158865
R01AI035605,19000021,2004085
R37AI035605,16453266,7188624
R01AI035605,16453266,2004085
Z01BC010269,16453266,7338290
P01AI057005,16474153,8691648
R01AI035605,16474153,2004085
R37AI035605,16474153,7188624
P51RR000166,12743268,8319747
P51OD010425,12743268,8862560
R01AI049109,12743268,6873704
U01AI041535,12743268,6776837
R01AI045402,11752161,6632091
R01AI049109,11752161,6873704
R37AI035605,19706711,7188624
R01AI055336,19706711,7151138
R01AI049109,19706711,6873704
U01AI041535,10985249,6776837
N01AI045206,10985249,6411193
R37AI035605,12743268,7188624
R01AI045402,12743268,6632091
U01AI041535,16453266,6776837
T32AI007140,16474153,10828442
T32GM008169,16474153,10454513
R01AI035605,16140745,2004085
R21AI056994,16140745,6696370
R37AI035605,15812562,7188624
R01AI045402,15812562,6632091
K08AI051980,15812562,7072743
K08AI051980,16140745,7072743
P30AI027757,9952360,10951990
R01AI045402,15319853,6632091
R01AI035605,9016878,2004085
R37AI035605,11752161,7188624
R01AI035605,11752161,2004085
R01AI035605,9345075,2004085
R37AI035605,11237817,7188624
P01AI057005,19657357,8691648
R01AI035605,19657357,2004085
R01AI047086,19706711,8086448
R01AI045402,19706711,6632091
R01AI034242,8030287,2069337
R01AI035821,8030287,2004102
R01AI035821,8525638,2004102
U01AI028147,8525638,3547485
R01AI034242,7568235,2069337
U01AI028147,8030287,3547485
U19AI028147,8525638,7879745
U01AI028147,7568235,3547485
U19AI028147,8030287,7879745
R01AI034242,8525638,2069337
R01AI035821,7568235,2004102
U19AI028147,7568235,7879745
R43AI036131,9593022,2072218
R44AI036131,9593022,2004119
P51OD011104,11023405,8842728
R01AI036153,8897194,2004122
R01AI036153,8602366,2004122
N01DE012585,8563708,6216030
P51OD011104,8563708,8842728
P51RR000164,11023405,8134366
P51RR000164,8822895,8134366
P51OD011104,8897194,8842728
P51RR000164,8897194,8134366
P51RR000164,8563708,8134366
R15GM039980,8602366,3438625
R01AI036153,8822895,2004122
P51OD011104,8822895,8842728
R01EY008778,11023405,3266150
R01AI036153,11023405,2004122
R01AI036153,8563708,2004122
R43AI036156,10608782,2072256
R43AI036156,10191227,2072256
R44AI036156,10191227,2004123
R44AI036156,10608782,2004123
R01AI036174,8862425,2004125
R01AI036174,9344906,2004125
R01AI036207,9060621,2004129
M01RR000042,9448309,7216310
U01AI033355,7578421,2068362
U19AI036606,9448309,2660371
R01AI036207,9448309,2004129
R01AI036207,7578421,2004129
P01AI041521,12370252,8132977
R01HL041084,12370252,6182329
R01AI036303,8640868,2004135
R01AI030018,8733706,2065371
P01AI043620,12370252,7897727
K08HD001056,12370252,2194611
R29HL041084,12370252,3472287
R01AI036303,8733706,2004135
P01CA039542,8733706,10926901
R01AI036303,12370252,2004135
T32CA009140,12370252,10907705
R01AI039678,12370252,6373525
R01AI060921,12370252,8605495
R01AI049091,12370252,6748995
R01AI037691,12370252,8893860
R01AI036303,7602121,2004135
R01AI036601,8110423,2004151
R01AI036601,9628909,2004151
R01AI036601,8760896,2004151
R01AI036601,8247727,2004151
R01AI036601,9708316,2004151
R01GM053155,9708316,7124246
U01AI026029,8110423,3547028
U01AI026029,8247727,3547028
P01CA065930,9628909,7418399
R21AI037024,9767397,2004178
R01AI037512,9054968,2004220
R01AI037512,11087390,2004220
P01CA027489,9054968,6710009
R01AI037512,10368281,2004220
R15AI037822,11553550,2004265
R21AI037943,10768960,2004272
N01AI045242,10768960,2766843
R43CA086760,11439146,6144491
R43AI038614,11439146,2004356
R01AI038670,11953430,6169296
T32AI007401,9488405,10881995
T32CA009422,11401982,6375521
R21AI038670,10496893,2004363
R01AI038670,10496893,6169296
R21AI038670,10992449,2004363
P30CA012197,9353043,11158485
R21AI038670,9353043,2004363
R01AI038670,11401982,6169296
R01AI051319,12711596,7032346
R01AI051319,12794153,7032346
R01AI038670,12711596,6169296
R01AI038670,12794153,6169296
R01AI051319,11953430,7032346
R01AI038670,10992449,6169296
R21AI038670,12711596,2004363
R21AI038670,12794153,2004363
R21AI038670,11953430,2004363
R01AI038670,9488405,6169296
R21AI038670,9488405,2004363
R21AI038670,11401982,2004363
R01AI038670,9353043,6169296
R21AI039245,10228087,2004526
R43AI039303,9651547,2004546
R43AI039334,12639479,2004556
R01CA059785,10214710,2100400
R43AI039340,10214710,2004558
R43AI039340,10688123,2004558
R21AI039378,20440682,2004576
R01AI030048,20440682,10355443
R21AI039378,9217245,2004576
R37AI030048,20440682,7753140
R29CA059589,10455134,6227444
R01AI039613,10455134,2004661
P01CA072009,10455134,7229568
R21AI039643,10720464,2004676
P01CA058689,10720464,6512902
S06GM055337,10497974,6798306
S06GM055337,11296834,6798306
R25GM050080,10497974,7060002
R15AI039725,10497974,2004704
R25GM050089,11296834,9511846
R15AI039725,11296834,2004704
R44AI040518,12458675,6373568
R43AI039888,11992511,2004770
R43AI039888,12458675,2004770
R44AI040518,11992511,6373568
R44AI040518,15103648,6373568
R43AI039888,15103648,2004770
R43AI039926,10098659,2004794
R21AI040011,10722639,2004823
R21AI040011,10398672,2004823
R01GM055981,9353946,6747275
R21AI040050,9353946,2004834
R21AI040104,9887680,2004854
R01HL054936,9529154,6881448
P01HL056949,9529154,7904083
K08HL003408,9645617,6182672
R21AI040225,9645617,2004910
R21AI040225,9529154,2004910
R21AI040311,12615325,2004945
R01AI040311,16367875,6373555
R01AI049977,12615325,7005402
R01GM037537,16367875,10663802
R21AI040311,18005972,2004945
R01AI051656,16367875,7028293
R01AI044467,16367875,6752040
S10RR019288,18005972,6733252
R01AI040311,12615325,6373555
R21AI040311,16367875,2004945
R01AI040311,18005972,6373555
R01AI051656,18005972,7028293
R21AI040314,9596698,2004947
R01AI033124,9596698,2330374
R01AI042056,9949803,6170739
R21AI040314,9949803,2004947
R01AI042056,9596698,6170739
R43AI040394,9655261,2004988
R01AI040607,9655261,6124391
R01CA077314,9789058,7195080
R44AI040394,9846574,6373562
R01AI040607,10544965,6124391
R43AI040394,9789058,2004988
P30CA046934,9789058,11079992
R43AI040394,9846574,2004988
R43AI040394,10381655,2004988
P50HL052318,10791994,6708034
P01HL041496,10791994,6125768
R44AI040394,10544965,6373562
R44AI040394,10381655,6373562
P30CA046934,10381655,11079992
R01AI033470,9846574,2653829
R44AI040394,9789058,6373562
R01CA078631,10544965,6376886
R44AI040394,10791994,6373562
R43AI040394,10791994,2004988
R01CA053520,9655261,2683501
R44AI040394,9655261,6373562
R01AI040607,10381655,6124391
R43AI040394,10544965,2004988
R01HL056370,10791994,7012346
R01AI040607,9846574,6124391
R43AI040397,9916055,2004991
R44AI040397,9916055,2672881
R41AI040401,14699044,2004995
Z01AI000829,14699044,7732538
Z01AI000829,12642601,7732538
R41AI040401,12642601,2004995
U19AI033363,9517949,6148202
R41AI040518,9517949,2005088
R43AI040529,9817878,2005100
R41AI040715,9727393,2005272
R43AI033749,9727393,3489704
R41AI040721,9858717,2005278
R01AI040385,10384242,9042202
R41AI040721,9727042,2005278
R01AI040385,9742257,9042202
R41AI040721,9857042,2005278
R01CA071515,9857042,8973537
R01CA071515,9858717,8973537
R01AI040385,9858717,9042202
R01CA071515,10384242,8973537
R01CA071515,10551846,8973537
R01AI040385,10551846,9042202
R41AI040721,10384242,2005278
R41AI040721,9742257,2005278
R01AI040385,9727042,9042202
R01CA071515,9727042,8973537
R01CA071515,9742257,8973537
R01CA071515,10213687,8973537
R41AI040721,10213687,2005278
R41AI040721,10551846,2005278
R01AI040385,9857042,9042202
R43AI040745,9806485,2005302
N01AI045195,9806485,2862372
R43AI040753,15588347,2005309
T32AA007468,12031663,10876897
R01AI036085,15588347,7449701
P30AI027742,15588347,8053594
R01HL059725,15588347,8759759
R44AI040753,15588347,6373594
R43AI040753,12031663,2005309
R44AI040753,12031663,6373594
R43AI040775,11120959,2005330
Z01ES065080,11120959,7734482
R01AI025899,11120959,6169881
R37AI025899,11120959,7807161
R01AI023455,10384131,6169835
R43AI040783,10384131,2005338
R01AI044376,12706703,6647219
R44AI040783,12706703,6169786
R43AI040783,12706703,2005338
R01AI023455,12706703,6169835
